ModelEventID,OccYear,Factor
410036282,2753,1
410036287,2754,1
410036342,2757,1
410036684,2781,1
410037955,2881,1
410038042,2888,1
410038144,2897,1
410038195,2901,1
410039296,2984,1
410039326,2985,1
410039457,2992,1
410039970,3030,1
410040196,3047,1
410040838,3094,1
410040996,3106,1
410041984,3178,1
410042281,3201,1
410043716,3305,1
410044030,3329,1
410044069,3332,1
410073186,5538,1
410073851,5588,1
410074115,5607,1
410074151,5610,1
410075147,5685,0
410075561,5717,1
410078795,5958,1
410121553,9142,1
410121580,9145,1
410122683,9226,1
410123406,9281,1
410124177,9339,1
410124507,9363,1
410124707,9380,1
410125434,9431,1
410021232,1623,1
410022155,1692,1
410022994,1757,1
410023908,1825,1
410025530,1948,1
410026670,2034,1
410027205,2076,1
410027368,2088,1
410027965,2127,1
410028955,2203,1
410029068,2212,1
410020796,1590,1
410021262,1624,1
410078111,5906,1
410078661,5947,1
410079110,5982,1
410017483,1346,1
410019282,1479,1
410029124,2215,1
410029446,2240,1
410030365,2311,1
410030501,2320,1
410032145,2444,1
410032397,2462,1
410034823,2645,1
410034971,2657,1
410035762,2715,1
410035958,2729,1
410037774,2866,1
410079208,5989,1
410079351,6000,1
410109900,8273,1
410110771,8335,1
410111307,8376,1
410111403,8384,1
410112178,8443,1
410112994,8503,1
410113322,8525,1
410113600,8545,1
410114037,8580,1
410114763,8635,1
410116286,8750,1
410118361,8906,1
410118456,8913,1
410109763,8264,1
410109854,8270,1
410110288,8299,1
410110881,8344,0
410111605,8400,1
410112036,8429,1
410031802,2418,1
410034735,2639,1
410034864,2648,1
410035370,2687,1
410036178,2745,1
410036393,2761,1
410036736,2785,1
410037010,2805,1
410037459,2840,1
410037613,2851,1
410038291,2908,1
410039570,3002,1
410040714,3087,1
410043315,3276,1
410044644,3374,1
410044722,3380,1
410045042,3406,1
410132022,9914,1
410132385,9940,1
410133156,9995,1
410055387,4184,1
410056114,4236,1
410056630,4273,1
410057307,4326,1
410057752,4361,1
410058109,4389,1
410058174,4393,1
410058575,4425,1
410059081,4461,1
410059177,4469,1
410060271,4552,1
410053784,4066,1
410054281,4104,1
410054424,4113,1
410055284,4176,1
410055986,4228,1
410056268,4249,1
410056453,4261,1
410104838,7896,1
410036838,2793,0
410037145,2815,1
410037337,2830,1
410038305,2909,1
410039315,2985,1
410040875,3097,1
410041018,3108,1
410041652,3154,1
410042624,3225,1
410042661,3229,1
410042832,3240,1
410043297,3275,1
410051536,3895,0
410052299,3958,1
410052899,4004,1
410053027,4015,1
410053579,4051,1
410053786,4066,1
410053852,4071,1
410055585,4199,1
410055831,4216,1
410055959,4226,1
410056754,4282,1
410057201,4318,1
410058039,4384,1
410058462,4416,1
410015599,1197,1
410016532,1271,1
410016951,1304,1
410017543,1351,1
410018374,1414,1
410018476,1421,1
410019076,1464,1
410027484,2097,1
410027725,2112,1
410028466,2164,1
410028795,2190,1
410028906,2198,1
410029535,2247,1
410030517,2321,1
410113479,8537,1
410114431,8609,1
410115990,8728,1
410116921,8797,1
410117267,8828,1
410117631,8855,1
410118426,8910,1
410120223,9043,1
410120824,9088,1
410030635,2329,1
410030846,2345,1
410033040,2513,1
410034235,2602,1
410035456,2694,1
410037047,2809,1
410037439,2839,1
410039411,2989,1
410039527,2998,1
410039618,3005,1
410039705,3012,1
410040398,3061,1
410040772,3090,1
410041305,3129,1
410042245,3198,1
410042395,3209,1
410067447,5096,1
410067549,5102,1
410068065,5139,1
410069508,5252,1
410071643,5419,1
410071679,5423,1
410071712,5425,1
410072592,5495,1
410073026,5527,1
410075491,5711,1
410075704,5727,1
410076154,5759,1
410078385,5927,1
410079364,6001,1
410080460,6083,1
410081388,6154,1
410083452,6312,1
410081342,6151,1
410081715,6178,1
410081808,6184,1
410081904,6192,1
410082925,6271,0
410083491,6315,1
410084727,6406,1
410084840,6415,1
410085161,6438,1
410085196,6441,1
410085225,6444,1
410085487,6463,1
410085676,6479,1
410086519,6543,1
410087222,6593,0
410089110,6735,0
410089791,6788,0
410090224,6819,1
410088030,6653,1
410004544,344,1
410004744,361,1
410004945,375,1
410005979,454,1
410005980,454,1
410006541,497,1
410007911,599,1
410009294,707,1
410093816,7079,1
410094061,7097,1
410054810,4142,1
410055795,4214,1
410056277,4249,1
410056580,4270,1
410057347,4329,1
410058560,4424,1
410058937,4452,1
410059303,4479,1
410060451,4565,1
410044367,3352,1
410044840,3390,1
410044929,3397,1
410045025,3405,1
410045109,3410,1
410045323,3424,1
410045736,3456,1
410046335,3501,1
410047673,3602,1
410127582,9590,1
410127653,9595,1
410127992,9618,1
410128737,9671,1
410128879,9681,1
410129238,9708,1
410129805,9748,1
410129808,9748,1
410130627,9812,1
410133143,9993,1
410059248,4474,0
410060166,4543,1
410060731,4587,1
410060917,4599,1
410062327,4712,1
410062446,4720,1
410062752,4744,1
410063278,4783,1
410064079,4841,1
410064152,4845,1
410064357,4864,0
410106818,8044,1
410107090,8065,1
410107378,8087,1
410105265,7926,1
410105813,7969,1
410031264,2380,1
410081629,6171,1
410082240,6217,1
410082978,6275,1
410084044,6358,1
410084410,6382,1
410085684,6479,1
410085884,6495,1
410085887,6495,1
410047976,3624,1
410048217,3642,1
410048681,3680,1
410049001,3702,1
410049126,3712,1
410049838,3767,1
410051137,3865,1
410054119,4090,1
410055675,4206,1
410056539,4267,1
410057220,4319,1
410057808,4366,1
410058237,4398,1
410059094,4463,1
410059378,4484,1
410115868,8719,1
410115949,8725,1
410116197,8742,1
410116750,8786,1
410060762,4588,1
410060949,4601,1
410061436,4641,1
410061639,4657,1
410062094,4692,1
410062577,4732,1
410062732,4741,1
410062779,4746,1
410120084,9032,1
410120114,9034,1
410121653,9149,1
410121790,9159,1
410121895,9168,1
410122127,9185,1
410122170,9188,1
410122374,9203,1
410123261,9269,1
410123673,9300,1
410031908,2426,1
410032446,2466,1
410033581,2555,1
410034122,2594,1
410034353,2611,1
410035592,2704,1
410035907,2725,1
410037924,2879,1
410038104,2894,1
410039049,2963,1
410040321,3056,1
410043973,3325,1
410045393,3430,1
410045507,3440,1
410046738,3532,1
410046775,3534,1
410099706,7522,1
410102384,7723,1
410102595,7737,1
410103708,7816,1
410104898,7900,1
410106061,7989,1
410107066,8062,1
410107589,8101,1
410107770,8113,1
410107917,8124,1
410107983,8129,1
410108276,8152,1
410108345,8157,1
410109380,8235,1
410110056,8284,1
410110192,8294,1
410110320,8302,1
410111433,8386,1
410036792,2789,1
410038037,2888,0
410038356,2913,1
410039043,2963,1
410039225,2978,0
410039666,3009,1
410029645,2253,1
410029839,2267,1
410029948,2277,1
410030567,2324,1
410091674,6919,1
410092086,6949,1
410092188,6957,1
410092519,6982,1
410092598,6989,1
410068649,5186,1
410068986,5213,1
410069219,5229,1
410069697,5265,1
410069768,5271,1
410070561,5332,1
410071008,5368,1
410071423,5401,1
410040661,3082,1
410040969,3104,1
410041345,3131,1
410042827,3240,1
410043260,3271,1
410043548,3293,1
410044052,3331,1
410044690,3378,1
410044782,3385,1
410045125,3410,1
410045325,3425,1
410045376,3429,1
410045698,3453,1
410046404,3507,1
410049475,3739,1
410049613,3752,1
410050437,3812,1
410052056,3935,1
410052570,3978,1
410053095,4020,1
410053335,4035,1
410053728,4062,1
410054132,4092,1
410054159,4095,1
410046833,3538,1
410047503,3589,1
410047561,3594,1
410047786,3610,1
410048042,3629,1
410048429,3658,1
410049057,3707,1
410049087,3709,1
410049578,3749,1
410050056,3785,1
410050263,3799,1
410050294,3801,1
410051738,3910,1
410051844,3919,1
410051847,3919,1
410052156,3946,1
410052160,3946,1
410052209,3949,1
410052859,4001,1
410053121,4022,1
410053215,4027,1
410054728,4136,1
410055118,4165,1
410055321,4178,1
410106861,8047,1
410106952,8054,1
410107203,8074,1
410107456,8092,1
410108340,8156,1
410108539,8172,1
410109540,8247,1
410109691,8259,1
410110167,8293,1
410110523,8315,1
410054208,4099,1
410054484,4118,1
410054579,4124,1
410054813,4142,0
410054827,4143,1
410055122,4165,1
410055274,4176,1
410055352,4181,1
410055386,4184,1
410055443,4188,1
410055536,4195,1
410057169,4316,1
410102330,7719,1
410102790,7751,1
410104010,7839,1
410105151,7917,1
410105272,7926,1
410099660,7519,1
410100001,7545,1
410101216,7635,1
410101571,7664,1
410101640,7669,1
410101648,7669,1
410101733,7675,1
410101872,7685,1
410102462,7728,1
410102634,7740,1
410102704,7745,1
410103498,7801,1
410103598,7809,1
410103961,7834,1
410104551,7875,1
410104602,7879,1
410105108,7915,1
410105123,7915,1
410105423,7939,1
410105521,7947,1
410026554,2024,1
410028434,2162,1
410028643,2180,1
410030904,2349,1
410031542,2398,1
410031818,2419,1
410032463,2468,1
410020922,1599,1
410021502,1645,1
410078242,5918,1
410079099,5980,1
410017122,1317,1
410017248,1327,1
410017469,1346,1
410017592,1355,1
410018475,1421,1
410018539,1425,1
410021792,1665,1
410022778,1741,1
410022894,1750,1
410028600,2176,1
410028997,2206,1
410030922,2351,1
410031285,2380,1
410031322,2384,1
410032064,2438,1
410032267,2453,1
410033502,2548,1
410036096,2740,1
410036446,2765,1
410036662,2780,1
410037244,2823,1
410079251,5992,1
410079974,6044,1
410080337,6073,1
410067404,5093,1
410068131,5145,0
410068197,5150,1
410069196,5229,1
410069857,5278,1
410069993,5289,1
410070359,5317,1
410071477,5405,1
410071915,5441,0
410098049,7396,1
410098502,7431,1
410099126,7476,1
410099543,7507,1
410099777,7528,1
410099914,7539,1
410100306,7569,1
410100621,7591,1
410100882,7610,1
410101045,7621,1
410101180,7632,1
410101676,7672,1
410101702,7674,1
410101848,7684,1
410101895,7686,1
410101991,7694,1
410102822,7753,1
410102906,7760,1
410103567,7806,1
410103821,7823,1
410104778,7891,1
410105104,7914,1
410105738,7965,1
410105840,7971,1
410105975,7981,1
410107167,8071,1
410107651,8105,1
410108015,8131,1
410108578,8175,1
410108604,8178,1
410108758,8190,1
410059075,4461,1
410059231,4473,1
410059986,4531,1
410061764,4669,1
410062675,4739,1
410062999,4762,1
410063135,4773,1
410063875,4828,1
410063959,4833,1
410064667,4889,1
410064740,4893,1
410068311,5158,1
410068972,5212,1
410068981,5213,1
410069405,5243,1
410069942,5285,1
410070204,5305,1
410070361,5317,1
410070670,5341,1
410071535,5409,1
410071627,5418,1
410097468,7350,0
410097551,7357,0
410006638,504,1
410007482,568,1
410007946,602,1
410008342,632,1
410008491,644,1
410008677,657,1
410008880,675,1
410009259,704,1
410009504,720,1
410010128,769,1
410011267,858,1
410011826,902,1
410011976,915,1
410012362,946,1
410012500,956,1
410012638,966,1
410013995,1075,1
410064654,4888,1
410064942,4910,1
410065476,4946,1
410066079,4991,1
410066207,5001,1
410066587,5031,1
410067208,5078,1
410067682,5113,1
410067795,5121,1
410000370,28,1
410000462,37,1
410001270,97,1
410001339,102,0
410001794,134,1
410002255,167,1
410002583,189,1
410003152,236,1
410003447,257,1
410004282,325,1
410004558,346,1
410004610,350,1
410004727,360,1
410004924,373,1
410005526,419,1
410005570,423,1
410005579,424,1
410005884,447,1
410005893,448,1
410007036,532,1
410007447,565,1
410057233,4321,1
410057460,4337,1
410058398,4412,1
410059408,4487,1
410059597,4501,1
410059888,4525,1
410060065,4536,1
410060439,4564,1
410060515,4568,1
410060631,4577,1
410060754,4588,1
410034203,2601,1
410034378,2614,1
410034654,2634,1
410035401,2689,1
410035765,2715,1
410035872,2723,1
410036683,2781,1
410036918,2800,1
410037523,2846,1
410038146,2897,1
410003490,260,1
410005402,410,1
410006027,458,0
410006074,462,1
410006194,470,1
410006297,478,1
410032883,2501,1
410033400,2539,1
410033431,2541,1
410035667,2709,1
410036258,2751,1
410036552,2774,1
410036560,2774,1
410036862,2794,1
410037570,2849,1
410037647,2855,1
410053386,4038,1
410033493,2548,1
410034685,2635,1
410035640,2707,1
410036664,2780,1
410023784,1815,1
410026383,2011,1
410013710,1051,1
410013987,1074,1
410014069,1080,1
410014346,1099,1
410014804,1135,1
410015772,1210,1
410016559,1273,1
410017101,1316,1
410017104,1316,1
410017376,1337,1
410018264,1405,1
410018317,1410,1
410003589,268,1
410003858,291,1
410003996,301,1
410004886,370,1
410005108,387,1
410006463,491,1
410006812,515,1
410007565,573,1
410008917,677,1
410019287,1480,1
410020523,1573,1
410028303,2151,1
410032369,2460,1
410033243,2527,1
410034825,2645,1
410036216,2748,1
410038279,2908,1
410039371,2987,1
410039880,3024,1
410040614,3079,1
410001117,85,1
410001301,99,1
410002103,156,1
410002498,184,1
410002641,193,1
410002801,206,1
410108584,8175,0
410109167,8219,0
410109479,8242,1
410109581,8251,1
410110062,8285,1
410110556,8317,1
410111055,8357,1
410112294,8450,1
410112397,8457,1
410113240,8520,1
410113657,8551,1
410114119,8586,1
410114278,8596,1
410115805,8715,1
410117373,8835,1
410118197,8894,1
410120866,9090,1
410120867,9091,1
410120988,9100,1
410010144,770,1
410010271,781,0
410010405,790,0
410010915,829,1
410011496,875,1
410011810,900,0
410012393,948,1
410000658,51,1
410023434,1791,1
410023667,1808,1
410024081,1839,1
410024803,1893,1
410024983,1905,1
410025000,1906,1
410025009,1908,1
410000819,63,1
410093275,7038,1
410093284,7039,1
410093666,7068,1
410094964,7163,1
410095000,7167,1
410095471,7203,1
410095647,7215,1
410095665,7216,1
410095717,7220,1
410096578,7285,1
410096906,7307,1
410097272,7336,1
410097490,7352,1
410097656,7365,1
410097926,7386,1
410098040,7396,1
410098244,7410,1
410098269,7412,1
410098339,7417,1
410099179,7480,1
410099297,7490,1
410099709,7523,1
410100154,7558,1
410100365,7572,1
410074095,5606,1
410074366,5627,1
410074566,5642,1
410075136,5685,0
410075684,5726,1
410075817,5735,1
410075986,5747,1
410102581,7736,1
410102641,7740,1
410102796,7751,1
410103317,7785,1
410077162,5837,1
410077637,5870,1
410077643,5871,1
410077801,5884,1
410078603,5942,1
410078894,5964,1
410078899,5965,1
410107588,8100,1
410107905,8123,1
410108034,8132,1
410108249,8149,1
410109979,8279,1
410110280,8299,1
410110975,8350,1
410111769,8412,1
410112902,8496,1
410112929,8498,1
410113021,8505,1
410113389,8531,1
410038535,2925,1
410038595,2929,1
410038968,2956,1
410039907,3026,1
410041299,3128,1
410041713,3159,1
410043108,3262,1
410043352,3278,1
410044102,3335,1
410045489,3439,1
410046322,3500,1
410047905,3619,1
410049853,3768,1
410050029,3784,1
410051433,3889,1
410052654,3984,1
410053969,4080,1
410000324,25,1
410000617,48,1
410002144,159,1
410002281,168,1
410002419,179,1
410002921,216,1
410003802,286,1
410004576,347,1
410004855,368,1
410004972,377,1
410005032,382,1
410065968,4982,1
410066280,5007,1
410066351,5014,1
410067273,5083,1
410067291,5085,1
410067580,5105,1
410067736,5116,1
410068035,5137,1
410068445,5169,1
410068960,5210,1
410069060,5218,1
410115470,8691,1
410116851,8793,1
410117042,8807,1
410117743,8864,1
410118152,8891,1
410119086,8960,1
410021624,1654,1
410021794,1665,1
410021898,1674,1
410023092,1765,1
410023221,1775,1
410023346,1785,1
410023479,1795,1
410023548,1800,1
410023885,1823,1
410024846,1896,0
410024909,1900,1
410025163,1919,1
410025200,1922,1
410025862,1974,1
410026610,2029,1
410027406,2091,1
410027590,2103,1
410028033,2133,1
410028405,2159,0
410028981,2205,1
410029433,2239,1
410029497,2244,1
410029869,2269,1
410031467,2393,1
410032143,2444,1
410032581,2476,1
410033173,2523,1
410033267,2530,1
410028698,2183,1
410028861,2195,1
410028954,2203,1
410029601,2251,1
410029957,2277,1
410030033,2284,1
410030229,2298,1
410030343,2308,1
410031091,2365,1
410031473,2393,1
410031692,2412,1
410032052,2437,1
410032351,2459,1
410032467,2468,1
410022064,1685,1
410022400,1711,1
410023478,1795,1
410023611,1804,0
410023648,1806,0
410023683,1809,1
410023865,1822,1
410024161,1844,1
410024246,1851,1
410025033,1910,1
410025241,1926,1
410068026,5137,1
410068283,5156,1
410000028,4,1
410011580,882,1
410011668,890,1
410011855,904,1
410012044,920,1
410012220,931,1
410012328,943,1
410012436,950,1
410012917,989,1
410012939,990,1
410013333,1022,1
410013444,1029,1
410013641,1045,1
410013738,1054,1
410013805,1060,1
410014010,1076,1
410014058,1079,1
410014156,1086,1
410014871,1141,1
410015364,1179,1
410015464,1186,1
410016056,1232,1
410016168,1243,1
410016857,1296,1
410017657,1360,1
410017832,1374,1
410018378,1414,1
410019345,1483,1
410019853,1521,1
410020137,1544,1
410020195,1549,1
410020476,1569,1
410020943,1601,1
410021333,1630,1
410021356,1631,1
410021774,1664,1
410021887,1672,1
410132827,9971,1
410133064,9987,1
410133169,9996,1
410039871,3023,1
410040315,3055,1
410040432,3064,1
410041100,3114,1
410042756,3235,1
410042883,3244,1
410049859,3769,1
410050059,3785,1
410050094,3788,1
410050238,3798,1
410050633,3827,1
410050668,3830,1
410050868,3845,1
410051384,3885,1
410051728,3909,1
410051951,3927,1
410000781,61,1
410002350,174,1
410002361,174,1
410019539,1498,1
410019691,1510,1
410020026,1535,1
410021184,1619,1
410081148,6136,1
410086050,6506,1
410110907,8345,1
410113911,8570,1
410114103,8585,1
410114371,8603,1
410115138,8662,1
410117331,8832,1
410118480,8915,1
410119380,8979,1
410119470,8987,1
410120403,9057,1
410120506,9065,1
410120808,9086,1
410122124,9185,1
410078352,5926,1
410080459,6082,1
410081551,6165,1
410082070,6205,1
410082239,6217,0
410084509,6390,1
410084541,6392,1
410085433,6459,1
410117426,8839,1
410118351,8905,1
410118558,8921,1
410119125,8963,1
410119142,8964,0
410119211,8969,1
410120275,9047,1
410120550,9068,1
410120567,9068,1
410055302,4176,1
410055462,4189,1
410056139,4239,1
410056219,4246,1
410056614,4272,1
410056947,4298,1
410057086,4310,1
410057167,4316,1
410058125,4390,1
410058222,4396,1
410058246,4399,1
410058439,4414,1
410058835,4445,1
410059477,4493,1
410059674,4507,1
410059825,4520,1
410060143,4542,1
410060375,4560,1
410060572,4573,1
410060613,4576,1
410060680,4582,1
410060711,4585,1
410054885,4147,1
410055616,4202,1
410056776,4284,1
410059285,4478,1
410059388,4485,1
410059935,4528,1
410060194,4545,1
410061095,4613,1
410061173,4620,1
410061285,4629,1
410062192,4701,1
410063456,4799,1
410067070,5067,1
410067106,5070,1
410067204,5078,1
410067542,5102,1
410068187,5149,1
410069153,5225,1
410069362,5240,1
410070152,5301,1
410071089,5374,1
410071349,5396,1
410077827,5885,1
410077881,5890,1
410078038,5901,1
410080150,6059,1
410080768,6105,1
410081084,6130,1
410082136,6208,1
410083380,6307,1
410083508,6316,1
410084291,6374,1
410085857,6493,1
410023144,1768,1
410023387,1788,1
410024201,1847,1
410024285,1855,1
410024829,1895,1
410025515,1946,1
410025751,1964,1
410026144,1995,1
410026970,2058,1
410102594,7737,1
410102599,7738,1
410102688,7744,1
410102826,7754,0
410102923,7760,1
410103008,7765,1
410103276,7783,1
410073598,5570,1
410073736,5580,1
410073882,5591,1
410074832,5662,1
410075387,5704,1
410075404,5705,1
410076255,5765,1
410076467,5785,1
410076534,5789,1
410077446,5857,1
410077536,5864,1
410078294,5922,1
410078798,5958,0
410004069,306,1
410004242,322,1
410005055,384,1
410032298,2456,1
410032455,2466,0
410032500,2469,1
410033455,2543,1
410033888,2576,1
410034381,2614,1
410035013,2660,1
410035384,2688,1
410036411,2762,1
410037853,2873,1
410127131,9556,1
410127452,9579,1
410127814,9606,1
410127908,9613,1
410128082,9625,1
410128089,9625,1
410128255,9637,1
410128916,9684,1
410130278,9785,1
410130573,9809,1
410130601,9811,1
